time(s)	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)	F5(Hz)
2.221135	4	426.265	2027.396	2567.512	3924.063	--undefined--
2.226135	4	435.597	2031.055	2600.879	3924.949	--undefined--
2.231135	4	435.864	2013.590	2651.516	3928.609	--undefined--
2.236135	5	434.678	2020.981	2741.032	3362.522	3860.285
2.241135	5	430.204	1983.318	2634.904	3494.641	3726.072
2.246135	5	422.100	1978.599	2630.100	3467.064	4638.641
2.251135	4	415.730	1973.557	2664.289	3465.716	--undefined--
2.256135	4	404.719	1964.862	2740.953	3500.007	--undefined--
2.261135	4	397.856	1946.632	2757.694	3577.870	--undefined--
2.266135	4	395.682	1864.210	2763.779	3842.154	--undefined--
2.271135	5	433.280	1833.504	2773.128	3933.361	4860.588
2.276135	5	437.367	1821.108	2787.235	3962.670	4311.469
2.281135	4	432.963	1789.760	2817.375	3964.756	--undefined--
2.286135	4	426.135	1791.720	2808.850	3990.522	--undefined--
2.291135	4	411.487	1782.944	2755.624	4017.801	--undefined--
2.296135	4	404.621	1779.095	2764.988	4013.575	--undefined--
2.301135	5	381.253	1738.717	2886.948	3717.335	4090.979
2.306135	4	362.935	1734.737	2871.279	4053.530	--undefined--
2.311135	4	337.145	1719.513	2735.373	3942.159	--undefined--
2.316135	4	308.539	1661.565	2637.138	3936.316	--undefined--
2.321135	4	291.111	1723.992	2619.995	4064.498	--undefined--
2.326135	4	292.979	1827.954	2610.187	4208.277	--undefined--
2.331135	4	304.032	1955.421	2630.003	4217.856	--undefined--
2.336135	4	298.220	1997.229	2610.489	4156.913	--undefined--
2.341135	4	298.000	1761.389	2586.557	3889.947	--undefined--
2.346135	4	298.657	2036.679	2590.424	3915.792	--undefined--
2.351135	4	318.926	2191.896	2602.028	3960.784	--undefined--
2.356135	4	309.908	2134.694	2595.371	4012.019	--undefined--
2.361135	4	320.377	2169.923	2593.814	4059.692	--undefined--
2.366135	4	314.861	2169.623	2600.324	3784.642	--undefined--
2.371135	4	309.846	2248.227	2610.332	3477.407	--undefined--
2.376135	4	306.589	2072.762	2608.090	3416.197	--undefined--
2.381135	4	304.533	1554.188	2608.703	3161.707	--undefined--
2.386135	4	302.761	1173.120	2615.572	2956.932	--undefined--
2.391135	4	301.808	2141.163	2621.925	3045.488	--undefined--
2.396135	4	291.035	2021.597	2630.462	3020.961	--undefined--
2.401135	4	277.348	1423.189	2629.420	2951.632	--undefined--
2.406135	4	272.846	1172.283	2615.727	2642.532	--undefined--
2.411135	4	271.007	1438.567	2533.881	2646.078	--undefined--
2.416135	4	272.294	1788.895	2650.609	3594.955	--undefined--
2.421135	4	280.926	1829.601	2655.363	3939.660	--undefined--
2.426135	4	289.718	1955.929	2651.743	4546.012	--undefined--
2.431135	5	279.301	1448.677	2060.360	2631.148	4474.177
2.436135	5	286.046	1655.526	2160.766	2618.732	4471.752
2.441135	4	294.745	1484.895	2618.188	3901.277	--undefined--
2.446135	4	291.846	1434.402	2601.839	3706.080	--undefined--
2.451135	4	349.338	1480.715	2596.604	3557.123	--undefined--
2.456135	4	480.008	1471.034	2638.615	3553.524	--undefined--
2.461135	4	538.597	1458.199	2690.094	3309.148	--undefined--
2.466135	4	602.736	1459.639	2672.683	3168.810	--undefined--
2.471135	4	640.858	1462.195	2657.890	3145.817	--undefined--
2.476135	4	662.438	1461.288	2667.645	3098.399	--undefined--
2.481135	4	679.413	1456.614	2688.232	3066.309	--undefined--
2.486135	4	684.597	1460.824	2705.703	3003.877	--undefined--
2.491135	4	683.789	1460.011	2653.695	2913.966	--undefined--
2.496135	4	684.625	1469.827	2597.578	2902.733	--undefined--
2.501135	4	681.014	1487.372	2634.650	2895.506	--undefined--
2.506135	4	671.834	1508.702	2660.653	2896.163	--undefined--
2.511135	4	655.096	1540.117	2704.537	2949.309	--undefined--
2.516135	4	644.362	1538.050	2575.573	3002.025	--undefined--
2.521135	4	637.798	1553.255	2533.849	3058.655	--undefined--
2.526135	4	630.375	1642.649	2547.271	3090.780	--undefined--
2.531135	4	617.324	1820.105	2598.019	3148.545	--undefined--
2.536135	4	596.462	1900.423	2665.762	3281.415	--undefined--
2.541135	4	579.119	1943.030	2692.750	3435.320	--undefined--
2.546135	4	578.752	1967.034	2688.364	3542.798	--undefined--
2.551135	4	574.232	1982.304	2739.470	3548.169	--undefined--
2.556135	4	547.516	1980.991	2735.374	3534.467	--undefined--
2.561135	4	423.185	2007.387	2749.081	3726.553	--undefined--
2.566135	4	331.027	1849.692	2577.897	3908.513	--undefined--
2.571135	5	329.993	874.727	2559.974	3363.364	4498.968
2.576135	5	327.534	847.930	2547.069	3404.776	4472.684
2.581135	5	339.802	839.760	2562.868	3922.132	4456.484
2.586135	5	345.755	832.303	2589.586	4076.477	4269.885
2.591135	5	354.333	842.093	2581.000	3763.064	4303.284
2.596135	5	380.488	852.653	2555.044	3454.872	4346.024
2.601135	5	387.100	854.941	2573.186	3462.229	4529.011
2.606135	5	373.491	876.021	2560.962	3437.259	4673.649
2.611135	5	379.934	877.515	2554.127	3384.399	4566.697
2.616135	5	374.437	870.296	2557.605	3365.383	4348.239
2.621135	5	371.682	862.187	2530.894	3333.681	4333.686
2.626135	5	377.681	880.896	2561.660	3342.552	4353.852
2.631135	5	383.144	898.158	2555.354	3322.556	4314.938
2.636135	5	383.337	918.270	2543.907	3297.602	4300.866
2.641135	5	384.429	939.444	2540.343	3279.747	4309.876
2.646135	5	391.929	979.725	2626.426	3253.345	4297.707
2.651135	5	391.810	1007.278	2622.011	3259.604	4280.741
2.656135	5	395.470	1043.405	2517.806	3264.964	4231.150
2.661135	5	392.292	1094.140	2470.368	3276.921	4229.076
2.666135	5	382.234	1141.603	2438.030	3279.235	4326.113
2.671135	5	369.745	1159.280	2431.937	3291.934	4240.257
2.676135	5	338.816	1227.282	2402.706	3424.653	4243.872
2.681135	5	314.092	1279.895	2471.971	3349.737	4414.220
2.686135	5	307.041	1206.462	2643.361	3381.044	4478.428
2.691135	5	297.702	1175.626	2694.073	3517.842	4636.050
2.696135	5	291.951	1156.306	2514.752	3454.763	4766.423
2.701135	5	299.487	1172.770	2482.902	3499.460	4691.166
2.706135	5	294.889	1350.434	2535.788	3598.806	4600.960
2.711135	5	291.740	1459.152	2604.412	3653.920	4603.398
2.716135	5	281.042	1837.941	2543.751	3436.103	4551.483
2.721135	4	2096.361	2934.689	3028.890	4493.318	--undefined--
2.726135	5	354.583	1787.852	2819.514	3816.088	4547.395
2.731135	5	356.551	1651.816	2678.727	3812.307	4527.381
2.736135	5	359.355	1563.167	2567.493	3578.642	4485.585
2.741135	5	368.089	1450.953	2445.757	3512.940	4389.647
2.746135	5	365.876	1381.435	2394.997	3467.223	4367.257
2.751135	5	372.093	1442.273	2326.168	3396.591	4410.313
2.756135	5	382.906	1509.808	2256.976	3364.027	4193.490
2.761135	5	388.600	1609.130	2251.103	3374.812	4114.287
2.766135	5	392.749	1763.786	2285.236	3454.126	3989.110
2.771135	5	387.375	1613.870	2303.955	3380.771	4016.030
2.776135	5	381.914	1554.146	2263.382	3357.654	4090.711
2.781135	5	367.599	1644.656	2255.336	3380.243	4118.191
2.786135	4	345.949	2145.957	2747.507	3479.261	--undefined--
2.791135	4	347.594	2054.672	2434.351	3333.827	--undefined--
2.796135	5	353.445	2009.686	2422.052	3283.014	4403.241
2.801135	5	351.514	2014.732	2449.124	3324.080	4330.163
2.806135	5	346.434	2046.847	2478.375	3426.730	4026.955
2.811135	5	340.995	2064.861	2479.413	3655.734	4097.379
2.816135	5	335.980	2090.421	2465.429	3650.316	3858.282
2.821135	5	330.102	2108.304	2313.097	3260.493	4015.709
2.826135	5	325.892	2084.090	2321.284	3215.418	3991.913
2.831135	5	321.128	2121.499	2329.032	3183.560	4022.025
2.836135	5	318.951	2139.799	2302.842	3202.621	4018.106
2.841135	5	315.673	2135.641	2296.025	3197.306	3905.354
2.846135	5	313.939	2134.203	2355.230	3260.187	4194.254
2.851135	5	310.283	2180.780	2269.013	3223.265	4729.725
2.856135	5	305.577	2182.268	2238.431	3227.642	4691.354
2.861135	4	308.403	2161.052	2318.024	3341.701	--undefined--
2.866135	4	308.746	2168.619	2331.512	3447.547	--undefined--
2.871135	4	306.234	2173.774	2368.083	3584.107	--undefined--
2.876135	4	301.587	2160.156	2365.266	3672.029	--undefined--
2.881135	4	298.955	2098.950	2394.507	3829.199	--undefined--
2.886135	4	296.507	2064.877	2388.224	3752.186	--undefined--
2.891135	4	301.939	1995.946	2393.092	3646.649	--undefined--
2.896135	4	297.674	1969.849	2433.563	3554.115	--undefined--
2.901135	4	304.410	2050.040	2475.928	3503.989	--undefined--
2.906135	4	295.547	2060.397	2493.317	3434.625	--undefined--
2.911135	4	294.843	1921.921	2481.993	3361.787	--undefined--
2.916135	4	292.879	1947.946	2466.713	3376.668	--undefined--
2.921135	4	297.354	1764.930	2482.776	3376.289	--undefined--
2.926135	4	300.588	1850.158	2509.929	3397.314	--undefined--
2.931135	4	301.502	1774.754	2534.971	3383.909	--undefined--
2.936135	4	305.999	1834.656	2534.399	3377.580	--undefined--
2.941135	4	304.474	1902.189	2515.188	3352.335	--undefined--
2.946135	4	310.906	2038.613	2512.082	3334.394	--undefined--
2.951135	4	305.925	2057.341	2510.361	3340.784	--undefined--
2.956135	4	300.552	2031.210	2502.102	3326.565	--undefined--
2.961135	4	287.164	1985.449	2493.270	3314.791	--undefined--
2.966135	4	272.264	1597.292	2492.979	3311.219	--undefined--
2.971135	5	266.890	1470.619	2452.749	3344.132	4549.104
2.976135	5	272.318	1580.343	2419.399	3474.909	4550.570
2.981135	4	285.150	1985.844	2430.671	4095.747	--undefined--
2.986135	4	298.937	2020.261	2443.570	3686.274	--undefined--
2.991135	4	301.691	2036.800	2451.223	3660.702	--undefined--
2.996135	4	307.570	2065.371	2452.749	3726.804	--undefined--
3.001135	4	312.335	2099.084	2454.339	3840.342	--undefined--
3.006135	4	315.698	2112.283	2464.854	3827.909	--undefined--
3.011135	4	320.363	2122.326	2477.990	3774.341	--undefined--
3.016135	4	329.442	2123.768	2477.926	3764.466	--undefined--
3.021135	4	341.096	2143.474	2498.066	3809.333	--undefined--
3.026135	5	336.974	2184.507	2455.792	3136.368	3862.136
3.031135	5	326.546	2182.572	2415.232	3423.915	3788.050
3.036135	5	322.408	2219.636	2398.826	3643.580	3682.757
3.041135	5	304.866	2137.764	2413.416	3446.265	3942.467
3.046135	5	300.304	2096.134	2448.077	3389.942	4048.558
3.051135	5	308.341	2096.884	2451.659	3378.189	4088.279
3.056135	5	314.424	2108.154	2456.391	3372.205	4157.873
3.061135	5	313.849	2113.538	2462.041	3368.953	4275.430
3.066135	5	299.526	2139.564	2475.643	3397.127	4373.230
3.071135	5	296.776	2161.751	2488.766	3417.169	4415.610
3.076135	4	307.763	2168.828	2493.355	3408.415	--undefined--
3.081135	4	328.510	2169.815	2488.707	3408.485	--undefined--
3.086135	4	329.981	2165.081	2483.938	3410.935	--undefined--
3.091135	5	313.599	2115.382	2502.358	3409.480	4300.769
3.096135	5	301.612	2104.105	2502.766	3417.986	4247.521
3.101135	5	297.135	2108.398	2501.946	3457.381	4152.670
3.106135	5	296.483	2093.753	2494.730	3455.497	4074.473
3.111135	5	302.755	2092.649	2487.196	3436.984	4919.850
3.116135	4	309.197	2065.237	2484.614	3437.851	--undefined--
3.121135	4	302.188	2016.870	2465.936	3453.556	--undefined--
3.126135	4	280.033	2007.682	2460.264	3619.140	--undefined--
3.131135	4	282.242	2053.140	2481.362	3607.810	--undefined--
3.136135	4	288.922	2008.219	2473.038	3547.147	--undefined--
3.141135	5	279.977	1930.322	2397.894	3505.297	4182.964
3.146135	5	266.683	1944.242	2327.995	3424.312	4342.241
3.151135	4	266.171	2220.116	2409.648	3494.847	--undefined--
3.156135	4	259.234	2030.083	2494.572	3547.377	--undefined--
3.161135	4	261.516	1990.494	2488.017	3652.866	--undefined--
3.166135	5	296.629	1717.043	2478.838	3644.360	4379.206
3.171135	5	328.892	1497.004	2489.072	3377.670	4374.484
3.176135	5	328.650	1470.884	2427.060	3305.681	4383.613
3.181135	5	332.083	1458.867	2413.043	3315.947	4442.561
3.186135	5	338.701	1410.372	2403.568	3324.636	4233.365
3.191135	5	337.595	1407.037	2400.378	3339.680	4178.801
3.196135	5	342.849	1365.644	2420.402	3371.557	4255.625
3.201135	5	340.148	1269.775	2386.851	3352.112	4389.484
3.206135	5	335.714	1101.189	2382.273	3320.118	4432.338
3.211135	5	337.178	1066.370	2398.691	3340.696	4439.835
3.216135	5	342.342	1035.864	2394.859	3322.044	4332.037
3.221135	5	346.416	1005.461	2397.670	3339.275	4271.504
3.226135	5	353.718	996.144	2431.839	3374.975	4303.420
3.231135	5	355.904	965.137	2444.703	3387.437	4349.173
3.236135	5	348.657	942.405	2473.754	3356.912	4363.181
3.241135	5	349.921	940.877	2478.531	3427.920	4447.540
3.246135	5	341.039	933.440	2514.689	3415.858	4482.188
3.251135	5	331.468	911.789	2513.894	3426.448	4430.484
3.256135	5	317.964	893.682	2559.991	3494.282	4340.261
3.261135	5	315.753	904.358	2606.969	3478.797	4398.095
3.266135	5	316.053	894.118	2579.428	3624.068	4370.869
3.271135	5	310.866	901.590	2495.647	3600.962	4407.899
3.276135	4	313.224	905.187	2490.847	3895.980	--undefined--
3.281135	5	310.610	906.948	2488.520	3579.727	4404.724
3.286135	5	322.461	906.480	2524.890	3402.135	4373.959
3.291135	5	322.795	936.659	2485.899	3458.569	4488.070
3.296135	5	328.863	950.773	2462.508	3890.566	4830.884
3.301135	5	329.511	933.734	2410.518	3732.739	4379.587
3.306135	5	336.934	908.730	2375.594	3660.471	4119.136
3.311135	5	339.826	943.287	2354.665	3707.866	4067.521
3.316135	5	342.894	961.049	2341.548	3663.174	4032.496
3.321135	5	348.748	990.458	2349.474	3622.078	4051.316
3.326135	5	352.057	1024.144	2348.933	3644.481	4060.968
3.331135	5	362.278	1071.404	2336.135	3543.788	4037.134
3.336135	5	368.858	1109.855	2319.071	3364.235	4071.895
3.341135	5	377.601	1113.606	2319.358	3315.958	4105.846
3.346135	5	378.022	1164.605	2320.981	3286.981	4075.024
3.351135	5	388.658	1213.940	2323.115	3281.672	4125.624
3.356135	5	387.237	1297.721	2315.484	3190.208	4156.516
3.361135	5	407.007	1306.682	2331.141	3179.863	4102.190
3.366135	5	414.491	1358.427	2376.639	3150.111	4081.331
3.371135	5	434.799	1371.810	2381.035	3238.871	4183.792
3.376135	5	455.894	1345.911	2411.961	3201.067	4296.534
3.381135	5	462.927	1388.008	2422.529	3239.310	4272.574
3.386135	5	459.707	1414.283	2412.655	3233.213	4141.543
3.391135	5	474.588	1439.785	2522.770	3262.779	4124.186
3.396135	4	495.645	1541.854	2855.397	3811.325	--undefined--
3.401135	4	505.927	1544.681	2849.767	3840.238	--undefined--
3.406135	4	513.926	1537.689	2762.752	3724.172	--undefined--
3.411135	4	511.320	1475.814	2423.885	3383.764	--undefined--
3.416135	4	536.014	1480.665	2420.410	3397.777	--undefined--
3.421135	4	545.880	1491.052	2492.147	3473.761	--undefined--
3.426135	4	562.515	1483.307	2470.839	3515.926	--undefined--
3.431135	5	576.018	1466.104	2476.573	3615.656	4114.348
3.436135	5	576.403	1441.614	2427.795	3405.945	3999.223
3.441135	5	578.774	1434.576	2441.513	3472.095	4227.007
3.446135	5	601.413	1461.682	2581.684	3592.519	3698.955
3.451135	5	606.551	1417.182	2483.088	3547.102	3753.207
3.456135	5	616.881	1459.693	2387.997	3527.317	4567.589
3.461135	4	634.774	1437.558	2388.058	3484.025	--undefined--
3.466135	5	627.135	1391.332	2395.059	3407.869	4035.774
3.471135	5	640.094	1424.828	2255.092	3248.334	3993.660
3.476135	5	635.507	1374.774	2384.101	3285.747	4048.360
3.481135	5	627.168	1468.488	2576.125	3453.731	4181.256
3.486135	4	636.787	1467.594	2647.193	3540.304	--undefined--
3.491135	5	626.524	1409.682	2470.263	3748.818	3775.653
3.496135	5	655.910	1319.875	2431.700	3566.112	3843.271
3.501135	5	672.494	1300.819	2437.164	3832.081	4208.326
3.506135	5	654.765	1270.239	2450.350	3750.346	3947.620
3.511135	5	647.587	1311.718	2443.041	3432.504	3926.678
3.516135	5	651.732	1342.753	2455.420	3464.633	4300.053
3.521135	4	657.389	1355.310	2516.026	3403.380	--undefined--
3.526135	4	656.044	1365.524	2500.971	3379.666	--undefined--
3.531135	5	640.019	1350.054	2486.829	3368.147	4287.473
3.536135	5	641.138	1340.073	2467.555	3319.734	4068.198
3.541135	5	646.100	1348.390	2460.093	3340.528	4119.939
3.546135	4	616.462	1269.132	2444.436	3617.121	--undefined--
3.551135	4	618.289	1230.590	2437.102	3695.203	--undefined--
3.556135	5	572.060	1227.420	2450.156	3434.732	4417.702
3.561135	5	533.159	1344.144	2461.925	3389.660	4497.450
3.566135	4	549.008	1492.237	2484.771	3559.406	--undefined--
3.571135	4	543.082	1556.944	2513.100	3454.893	--undefined--
3.576135	4	521.729	1585.964	2565.789	3113.166	--undefined--
3.581135	4	507.338	1602.009	2596.309	3197.226	--undefined--
3.586135	5	489.478	1680.581	2596.646	3244.623	4817.874
3.591135	5	467.440	1863.917	2615.263	3319.864	4393.217
3.596135	5	448.465	1924.045	2624.767	3364.184	3950.488
3.601135	5	428.303	1924.305	2631.071	3320.245	4376.175
3.606135	4	409.747	1928.637	2631.059	3324.060	--undefined--
3.611135	4	378.124	1924.270	2621.271	3346.017	--undefined--
3.616135	5	349.350	1921.922	2645.525	3436.754	4376.378
3.621135	4	328.281	1927.391	2661.641	3581.495	--undefined--
3.626135	4	317.969	1920.280	2593.381	3593.502	--undefined--
3.631135	4	317.192	1904.949	2590.054	3575.659	--undefined--
3.636135	4	348.731	1871.932	2718.011	3866.295	--undefined--
3.641135	4	503.381	1906.473	2703.426	3972.243	--undefined--
3.646135	4	640.257	1922.514	2665.676	3964.760	--undefined--
3.651135	4	685.590	1757.052	2621.307	3898.268	--undefined--
3.656135	4	651.673	1578.961	2631.634	3847.635	--undefined--
3.661135	4	659.979	1560.340	2684.398	3950.437	--undefined--
3.666135	4	689.738	1544.523	2705.783	3956.604	--undefined--
3.671135	4	723.822	1541.911	2736.002	3780.723	--undefined--
3.676135	4	723.517	1524.993	2716.090	3735.603	--undefined--
3.681135	4	706.097	1491.680	2703.012	3627.478	--undefined--
3.686135	4	691.555	1456.364	2808.518	3001.355	--undefined--
3.691135	4	681.582	1443.551	2428.877	2912.171	--undefined--
3.696135	4	681.845	1438.038	2409.717	2946.566	--undefined--
3.701135	4	688.202	1449.855	2737.346	2825.353	--undefined--
3.706135	5	693.244	1452.741	2750.983	2768.170	4814.707
3.711135	5	697.394	1467.668	2665.692	2767.938	4726.370
3.716135	5	695.587	1464.726	2511.972	2772.628	4733.103
3.721135	5	701.804	1474.448	2593.350	2745.952	4836.378
3.726135	5	713.571	1477.699	2714.612	2803.206	4847.136
3.731135	5	724.603	1437.570	2644.401	2737.393	4793.753
3.736135	5	731.652	1399.039	2613.581	2782.126	4870.475
3.741135	4	726.731	1382.297	2495.274	3363.343	--undefined--
3.746135	4	717.323	1363.254	2391.653	3711.997	--undefined--
3.751135	4	713.612	1351.451	2358.355	3796.493	--undefined--
3.756135	4	709.779	1335.829	2363.926	3860.515	--undefined--
3.761135	4	705.442	1334.033	2360.315	3889.100	--undefined--
3.766135	4	709.822	1338.948	2329.083	3941.717	--undefined--
3.771135	4	709.089	1340.750	2330.273	3970.584	--undefined--
3.776135	4	709.160	1313.710	2337.865	3996.465	--undefined--
3.781135	4	699.627	1291.237	2346.174	4003.395	--undefined--
3.786135	4	691.346	1278.826	2359.286	3977.491	--undefined--
3.791135	4	692.324	1339.957	2371.816	3945.920	--undefined--
3.796135	4	690.721	1364.015	2374.980	3960.419	--undefined--
3.801135	4	700.852	1375.462	2373.569	3966.993	--undefined--
3.806135	4	700.986	1371.378	2362.213	3917.893	--undefined--
3.811135	4	698.767	1367.658	2370.340	3875.338	--undefined--
3.816135	4	692.351	1378.280	2400.829	3851.304	--undefined--
3.821135	4	690.191	1378.069	2401.267	3876.762	--undefined--
3.826135	4	684.530	1373.438	2402.104	3941.451	--undefined--
3.831135	4	679.467	1353.422	2380.178	3257.697	--undefined--
3.836135	5	678.977	1346.387	2364.735	2990.610	4925.040
3.841135	4	689.655	1363.706	2388.386	2967.000	--undefined--
3.846135	4	688.852	1369.771	2377.731	3459.921	--undefined--
3.851135	4	680.823	1365.107	2358.096	4015.064	--undefined--
3.856135	4	675.630	1345.599	2336.631	4017.851	--undefined--
3.861135	5	658.380	1321.556	2306.634	2992.602	4773.171
3.866135	5	657.081	1330.148	2335.401	3183.726	4923.562
3.871135	4	643.499	1329.164	2350.076	2788.045	--undefined--
3.876135	4	627.916	1331.667	2342.748	2633.129	--undefined--
3.881135	4	613.740	1325.391	2320.737	2855.479	--undefined--
3.886135	4	584.696	1299.398	2331.372	3172.566	--undefined--
3.891135	4	560.066	1300.136	2322.479	3252.681	--undefined--
3.896135	4	550.316	1365.084	2293.385	3431.081	--undefined--
3.901135	4	711.810	1509.911	2265.783	3544.295	--undefined--
3.906135	4	728.662	1510.637	2245.828	3378.002	--undefined--
3.911135	5	742.197	1476.137	2238.860	3796.599	4514.823
3.916135	4	746.903	1476.692	2229.661	4275.949	--undefined--
3.921135	5	711.475	1455.550	2206.206	2960.820	4780.664
3.926135	5	696.644	1438.334	2148.859	2916.419	4772.362
3.931135	5	694.775	1415.518	2173.775	2962.691	4773.080
3.936135	5	693.662	1390.245	2215.363	3021.804	4828.973
3.941135	4	651.552	1388.735	2239.567	3159.321	--undefined--
3.946135	4	598.024	1373.165	2339.975	3605.304	--undefined--
3.951135	4	540.873	1361.722	2356.805	3965.331	--undefined--
3.956135	4	485.125	1429.243	2413.581	3807.813	--undefined--
3.961135	4	430.366	1480.644	2446.986	3890.225	--undefined--
