time(s)	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)	F5(Hz)
35.145156	5	301.914	880.748	1798.187	3059.080	4767.259
35.150156	4	309.554	1854.438	3088.863	4763.260	--undefined--
35.155156	4	309.270	1880.579	3074.980	4819.313	--undefined--
35.160156	5	302.012	718.428	1845.181	3048.353	4817.226
35.165156	4	303.051	1728.270	3004.888	4827.047	--undefined--
35.170156	5	303.825	562.138	1711.396	3066.120	4865.872
35.175156	4	301.521	1491.118	1694.669	3386.685	--undefined--
35.180156	4	298.255	1469.840	1894.308	3614.556	--undefined--
35.185156	4	296.672	1333.521	2462.197	3592.741	--undefined--
35.190156	4	294.755	1241.271	2877.714	3722.658	--undefined--
35.195156	4	297.155	1229.079	2913.393	3750.774	--undefined--
35.200156	4	301.093	1354.117	2926.667	3759.070	--undefined--
35.205156	4	304.465	1556.928	2960.177	3782.494	--undefined--
35.210156	4	311.304	1641.339	3027.890	3748.765	--undefined--
35.215156	4	323.881	1722.642	3093.733	3745.557	--undefined--
35.220156	5	343.194	1769.297	2995.660	3696.782	4794.881
35.225156	5	373.831	1793.432	2940.535	3701.364	4743.602
35.230156	5	421.874	1799.378	2933.277	3760.686	4815.104
35.235156	4	479.054	1803.237	2934.332	3879.058	--undefined--
35.240156	4	527.742	1801.212	2913.852	3834.316	--undefined--
35.245156	5	572.346	1791.826	2819.838	3748.200	4769.883
35.250156	5	623.762	1769.918	2668.625	3706.472	4717.522
35.255156	5	671.451	1740.274	2538.111	3684.761	4654.053
35.260156	5	713.936	1697.383	2382.370	3675.223	4594.535
35.265156	5	749.840	1651.831	2348.161	3679.563	4564.065
35.270156	5	766.859	1623.742	2321.300	3682.522	4522.374
35.275156	5	750.815	1597.102	2225.705	3613.994	4446.437
35.280156	5	721.063	1563.638	2140.718	3595.039	4428.335
35.285156	5	673.025	1529.424	2047.277	3594.749	4463.197
35.290156	5	647.044	1518.992	1995.387	3574.541	4495.057
35.295156	5	630.922	1487.803	1996.493	3567.682	4526.767
35.300156	5	624.293	1435.801	2018.095	3591.866	4556.205
35.305156	5	673.116	1539.011	2048.489	3735.632	4502.073
35.310156	5	725.958	1713.408	2049.366	3884.084	4491.615
35.315156	4	884.032	1891.983	2932.010	4563.937	--undefined--
35.320156	4	897.377	1815.702	2791.712	4591.608	--undefined--
35.325156	5	488.904	1439.769	2436.602	3320.505	4627.608
35.330156	5	488.752	1414.753	2273.370	3484.155	4655.568
35.335156	5	501.711	1423.344	2172.571	3354.353	4657.436
35.340156	5	432.323	1276.744	2159.075	3361.359	4641.086
35.345156	5	458.956	1133.145	2125.978	3618.674	4591.642
35.350156	5	435.658	1211.141	2135.110	3516.947	4554.402
35.355156	5	451.397	1204.674	2178.629	3465.456	4576.986
35.360156	4	1012.476	1923.142	3215.561	4489.056	--undefined--
35.365156	4	874.246	1726.816	2931.900	4459.103	--undefined--
35.370156	4	461.431	1659.511	3048.788	4464.392	--undefined--
35.375156	5	439.639	1476.919	2063.694	3120.134	4477.522
35.380156	5	462.281	1276.889	2117.809	3304.281	4506.774
35.385156	5	434.715	1291.144	2291.186	3940.427	4520.916
35.390156	4	500.156	1483.252	2640.459	4246.437	--undefined--
35.395156	4	509.806	1590.228	2717.345	4177.990	--undefined--
35.400156	4	402.315	1626.680	2728.005	4069.442	--undefined--
35.405156	4	391.645	1682.382	2313.360	3956.092	--undefined--
35.410156	5	409.020	1678.995	1943.190	3690.608	4432.373
35.415156	4	517.959	1628.726	2801.786	4323.623	--undefined--
35.420156	4	666.198	1606.436	2564.182	4302.481	--undefined--
35.425156	4	615.999	1424.911	2323.446	4115.830	--undefined--
35.430156	4	483.591	1287.388	2161.073	4079.234	--undefined--
35.435156	4	465.719	1256.914	2085.879	4064.145	--undefined--
35.440156	4	578.418	1279.017	2078.990	4036.147	--undefined--
35.445156	4	720.688	1346.882	2083.303	4225.404	--undefined--
35.450156	4	780.045	1410.436	2168.541	4180.227	--undefined--
35.455156	4	795.980	1400.058	2187.510	4176.348	--undefined--
35.460156	4	783.068	1377.354	2125.795	4049.204	--undefined--
35.465156	5	782.632	1351.870	2065.306	3807.544	4419.752
35.470156	5	788.868	1349.316	2048.592	3937.858	4185.737
35.475156	5	788.161	1359.131	2113.925	4179.345	4352.957
35.480156	4	786.719	1352.064	2145.051	4166.569	--undefined--
35.485156	5	764.429	1349.071	2093.047	3845.718	4247.347
35.490156	5	719.068	1342.559	1970.027	3733.281	4295.619
35.495156	5	483.501	1315.758	1879.180	3482.471	4491.389
35.500156	5	478.715	1567.756	1782.810	3273.842	4517.485
35.505156	5	513.429	1655.484	1958.871	3335.586	4573.585
35.510156	5	526.668	1610.922	2061.307	3462.549	4612.524
35.515156	5	533.694	1625.000	2086.066	3309.115	4588.903
35.520156	5	539.860	1633.242	2112.813	3215.115	4594.064
35.525156	5	541.622	1645.808	2185.439	3129.028	4630.074
35.530156	5	541.577	1656.636	2375.851	3136.259	4606.839
35.535156	5	538.877	1662.896	2530.772	3209.396	4614.721
35.540156	5	535.827	1672.409	2574.247	3378.405	4651.503
35.545156	5	532.771	1678.929	2544.193	3515.735	4663.543
35.550156	5	530.884	1696.485	2535.612	3607.087	4636.198
35.555156	5	529.816	1725.313	2542.799	3636.737	4657.881
35.560156	5	524.897	1730.771	2524.842	3627.019	4688.063
35.565156	5	521.975	1727.777	2510.067	3656.653	4698.448
35.570156	5	527.202	1739.954	2546.674	3667.139	4705.166
35.575156	5	514.694	1757.177	2571.846	3677.109	4708.413
35.580156	5	487.175	1736.732	2503.425	3692.105	4707.866
35.585156	5	483.263	1733.943	2454.432	3708.915	4731.826
35.590156	5	485.755	1748.086	2512.296	3729.124	4763.946
35.595156	5	457.918	1754.521	2589.189	3755.505	4770.131
35.600156	5	431.998	1755.984	2629.878	3782.794	4775.145
35.605156	5	436.854	1761.446	2637.328	3793.532	4795.361
35.610156	5	423.033	1766.750	2622.764	3801.490	4862.139
35.615156	4	401.666	1774.080	2596.595	3817.647	--undefined--
35.620156	4	393.229	1797.057	2503.135	3845.440	--undefined--
35.625156	4	391.730	1786.098	2627.091	3876.145	--undefined--
35.630156	4	378.800	1750.973	2616.672	3904.103	--undefined--
35.635156	5	367.099	1717.582	2357.566	3925.223	4655.370
35.640156	5	357.142	1702.769	2342.008	3945.126	4867.684
35.645156	4	351.307	1646.427	2455.985	3965.526	--undefined--
35.650156	5	347.936	1616.149	2488.545	3980.297	4816.797
35.655156	5	343.927	1597.709	2337.258	3983.345	4637.703
35.660156	5	345.744	1578.382	2368.497	3993.900	4845.386
35.665156	4	353.302	1652.451	2636.662	3943.382	--undefined--
35.670156	4	372.189	1687.158	2817.900	3954.175	--undefined--
35.675156	4	402.636	1753.940	2881.564	4059.936	--undefined--
35.680156	4	399.290	1745.820	2466.748	3831.196	--undefined--
35.685156	4	428.210	1721.613	2307.477	3800.218	--undefined--
35.690156	4	380.774	1716.775	2526.302	3899.048	--undefined--
35.695156	4	401.252	1723.005	2676.809	4093.476	--undefined--
35.700156	4	426.216	1710.901	2658.110	3997.023	--undefined--
35.705156	4	432.450	1713.607	2635.743	3933.350	--undefined--
35.710156	4	438.351	1730.871	2647.790	3924.978	--undefined--
35.715156	4	450.028	1762.285	2628.632	3944.222	--undefined--
35.720156	4	457.318	1775.330	2530.552	3927.562	--undefined--
35.725156	4	461.996	1771.398	2494.848	3907.257	--undefined--
35.730156	5	460.670	1768.487	2525.183	3916.813	4774.356
35.735156	5	465.598	1772.529	2616.092	3945.845	4826.527
35.740156	4	464.392	1783.081	2652.095	3976.225	--undefined--
35.745156	4	469.215	1793.829	2645.469	3988.722	--undefined--
35.750156	4	481.662	1795.234	2560.157	3943.368	--undefined--
35.755156	5	473.097	1796.757	2381.659	3885.024	4821.957
35.760156	5	473.765	1773.990	2269.473	3855.713	4789.883
35.765156	5	501.445	1747.972	2278.146	3852.217	4815.254
35.770156	5	518.544	1721.012	2252.481	3862.062	4761.032
35.775156	5	540.585	1705.723	2215.867	3873.992	4737.839
35.780156	5	560.548	1691.919	2171.898	3867.938	4710.436
35.785156	5	556.457	1652.139	2096.509	3853.699	4688.887
35.790156	5	547.477	1584.352	2067.786	3859.157	4682.060
35.795156	5	546.230	1559.717	2068.047	3871.730	4661.697
35.800156	5	553.019	1538.825	2073.247	3909.200	4635.823
35.805156	5	553.853	1497.897	2068.837	3944.063	4603.742
35.810156	5	539.711	1477.674	2074.682	3888.453	4598.921
35.815156	5	528.913	1437.884	2072.231	3840.087	4583.589
35.820156	5	520.977	1347.558	2114.657	3847.548	4587.793
35.825156	5	507.343	1314.005	2144.544	3832.189	4574.172
35.830156	5	487.422	1246.024	2147.067	3832.909	4562.110
35.835156	5	466.132	1190.740	2109.158	3842.715	4594.098
35.840156	5	452.917	1177.623	2063.814	3884.491	4617.141
35.845156	5	443.472	1192.766	2032.470	3930.979	4589.231
35.850156	5	438.913	1190.492	1974.029	3932.433	4663.715
35.855156	5	431.454	1201.949	1929.021	3920.968	4735.856
35.860156	5	420.233	1237.288	1963.530	3930.538	4834.269
35.865156	5	405.613	1322.086	1961.167	3927.749	4772.333
35.870156	5	401.133	1437.489	1893.391	3892.676	4782.984
35.875156	5	410.038	1622.046	1710.931	3925.099	4754.834
35.880156	5	400.222	1571.121	1789.649	3908.640	4766.009
35.885156	5	392.875	1512.883	1911.499	3871.742	4708.508
35.890156	5	413.062	1443.365	1982.249	3879.264	4788.727
35.895156	4	456.881	1414.446	1945.014	3866.757	--undefined--
35.900156	4	494.544	1599.380	1741.146	3932.033	--undefined--
35.905156	4	510.654	1545.120	2031.114	3990.197	--undefined--
35.910156	4	520.105	1569.310	2192.052	4012.002	--undefined--
35.915156	4	416.463	1720.700	2176.896	3601.947	--undefined--
35.920156	4	362.582	1733.891	2149.357	3664.845	--undefined--
35.925156	4	332.322	1769.317	2335.074	3815.790	--undefined--
35.930156	4	311.681	1758.967	2571.660	3842.495	--undefined--
35.935156	4	308.909	1684.801	2590.038	3794.450	--undefined--
35.940156	4	305.168	1647.391	2654.133	3817.953	--undefined--
35.945156	4	314.398	1646.884	2686.710	3869.130	--undefined--
35.950156	4	341.993	1729.342	2767.749	3881.057	--undefined--
35.955156	4	340.530	1732.115	2786.974	3881.461	--undefined--
35.960156	4	322.296	1698.959	2782.378	3835.803	--undefined--
35.965156	4	305.572	1665.276	2656.046	3848.728	--undefined--
35.970156	4	300.487	1690.755	2703.996	3831.732	--undefined--
35.975156	4	304.577	1706.672	2793.113	3774.864	--undefined--
35.980156	4	304.352	1722.082	2706.745	3761.996	--undefined--
35.985156	4	330.976	1704.859	2419.139	3740.190	--undefined--
35.990156	4	396.953	1619.702	2659.805	3579.289	--undefined--
35.995156	4	362.420	1603.867	3070.056	3493.772	--undefined--
36.000156	4	311.894	1805.612	3139.292	3793.881	--undefined--
36.005156	4	308.452	1845.087	2958.603	3751.005	--undefined--
36.010156	5	309.849	1845.392	2944.550	3736.041	4755.978
36.015156	4	319.808	1845.615	2949.944	3724.260	--undefined--
36.020156	4	340.112	1843.567	2934.349	3716.390	--undefined--
36.025156	4	352.969	1841.156	2910.486	3707.286	--undefined--
36.030156	4	359.513	1842.074	2887.420	3706.333	--undefined--
36.035156	5	368.814	1847.592	2874.099	3706.099	4921.162
36.040156	5	376.947	1853.413	2877.392	3710.988	4752.463
36.045156	5	376.439	1863.819	2887.886	3718.576	4790.018
36.050156	4	371.733	1877.183	2902.423	3724.657	--undefined--
36.055156	4	372.421	1886.599	2903.960	3719.175	--undefined--
36.060156	4	372.297	1889.038	2887.483	3710.997	--undefined--
36.065156	4	367.294	1895.854	2847.366	3709.885	--undefined--
36.070156	4	360.283	1909.145	2856.546	3717.330	--undefined--
36.075156	4	353.960	1910.870	2859.183	3717.188	--undefined--
36.080156	4	354.771	1908.375	2862.414	3719.409	--undefined--
36.085156	4	360.340	1908.902	2870.808	3713.468	--undefined--
36.090156	4	367.942	1917.913	2876.176	3706.959	--undefined--
36.095156	4	380.015	1909.856	2873.875	3716.033	--undefined--
36.100156	4	394.697	1888.503	2840.071	3720.792	--undefined--
36.105156	5	398.424	1875.382	2816.260	3718.970	4813.918
36.110156	5	378.622	1879.751	2806.553	3710.777	4780.002
36.115156	5	361.681	1882.221	2814.376	3709.946	4869.769
36.120156	4	368.630	1880.852	2837.650	3707.593	--undefined--
36.125156	4	378.126	1888.565	2824.838	3692.360	--undefined--
36.130156	4	381.705	1892.312	2791.503	3689.367	--undefined--
36.135156	4	382.704	1901.274	2770.416	3695.411	--undefined--
36.140156	4	389.093	1906.330	2737.126	3708.454	--undefined--
36.145156	4	388.305	1908.452	2682.955	3720.400	--undefined--
36.150156	4	380.118	1919.187	2606.792	3719.661	--undefined--
36.155156	4	375.782	1929.489	2618.515	3727.162	--undefined--
36.160156	4	382.870	1930.792	2734.516	3730.768	--undefined--
36.165156	4	398.175	1933.359	2708.312	3733.517	--undefined--
36.170156	4	420.075	1941.752	2605.808	3734.585	--undefined--
36.175156	4	434.194	1940.143	2651.069	3731.311	--undefined--
36.180156	4	424.701	1941.920	2749.887	3733.814	--undefined--
36.185156	4	407.186	1948.527	2756.862	3738.493	--undefined--
36.190156	4	400.778	1951.282	2616.755	3742.188	--undefined--
36.195156	4	402.954	1950.646	2654.566	3758.047	--undefined--
36.200156	4	402.160	1944.260	2722.983	3783.294	--undefined--
36.205156	4	387.622	1928.168	2682.914	3783.794	--undefined--
36.210156	4	377.880	1916.773	2708.566	3765.742	--undefined--
36.215156	4	381.409	1914.093	2692.340	3750.416	--undefined--
36.220156	5	388.536	1916.943	2667.250	3737.412	4901.873
36.225156	5	389.686	1918.819	2544.973	3727.308	4785.513
36.230156	5	384.977	1943.180	2389.787	3728.549	4719.643
36.235156	5	382.442	1951.634	2385.906	3733.548	4761.215
36.240156	4	387.423	1946.546	2477.198	3736.920	--undefined--
36.245156	4	393.170	1935.760	2422.887	3755.019	--undefined--
36.250156	5	392.033	1942.921	2335.650	3738.379	4706.806
36.255156	5	391.018	1956.613	2274.221	3732.218	4682.748
36.260156	5	393.503	1964.795	2113.619	3738.772	4735.854
36.265156	5	396.089	1960.059	1972.941	3745.619	4728.872
36.270156	5	398.672	1830.231	1974.110	3770.570	4721.912
36.275156	5	399.002	1816.477	1973.332	3798.923	4722.082
36.280156	5	393.769	1927.096	1977.353	3804.267	4691.319
36.285156	5	386.637	1371.706	1973.094	3820.855	4641.952
36.290156	5	383.854	1276.707	1982.317	3874.477	4656.057
36.295156	4	386.344	2001.279	3876.837	4633.146	--undefined--
36.300156	4	387.025	1963.010	3938.531	4613.713	--undefined--
36.305156	4	391.485	1946.774	3939.729	4131.213	--undefined--
36.310156	4	402.179	1951.571	3529.018	3912.480	--undefined--
36.315156	4	407.107	1954.100	3578.494	3898.881	--undefined--
36.320156	4	409.819	1945.942	3762.769	4096.669	--undefined--
36.325156	4	398.353	1949.015	3698.999	4021.577	--undefined--
36.330156	4	386.476	1904.038	3724.678	4703.251	--undefined--
36.335156	4	652.932	1657.731	3690.589	4825.036	--undefined--
36.340156	5	744.070	1100.419	1658.742	3599.420	4584.184
36.345156	5	751.080	864.986	1706.446	3611.314	4583.563
36.350156	5	636.704	795.358	1791.998	3669.723	4624.301
36.355156	5	452.731	909.717	1851.838	3769.744	4619.425
36.360156	5	387.333	1053.689	1898.099	3832.024	4637.117
36.365156	5	344.620	1144.541	1949.299	3813.304	4696.107
36.370156	5	327.606	1103.199	1928.093	3817.876	4687.590
36.375156	5	344.297	1119.588	1937.798	3854.868	4682.515
36.380156	5	339.477	1143.576	1954.584	3802.050	4715.129
36.385156	5	362.520	1143.344	1927.495	3882.897	4696.855
36.390156	5	416.101	1124.353	1891.900	3870.134	4656.577
36.395156	5	401.970	1245.159	1935.993	3935.370	4693.971
36.400156	5	401.050	1227.330	1952.596	3970.658	4707.241
36.405156	5	392.427	1183.760	1971.890	3930.255	4684.916
36.410156	5	393.362	1222.311	1968.888	4025.578	4667.379
36.415156	5	417.626	1156.951	1940.416	4083.068	4678.994
36.420156	5	428.116	1095.249	1955.163	4006.985	4685.633
36.425156	5	425.316	1077.147	1979.391	3955.667	4674.956
36.430156	5	385.890	1149.377	1952.613	3936.956	4732.301
36.435156	5	358.947	1341.634	1935.301	3734.363	4721.685
36.440156	5	355.295	1300.676	1992.808	3610.195	4730.337
36.445156	5	372.146	1258.560	1980.129	3613.430	4777.428
36.450156	5	356.711	1308.168	2007.772	3775.831	4775.108
36.455156	5	328.913	1210.996	2065.399	3877.446	4733.360
36.460156	5	316.206	1173.771	2092.847	3793.886	4669.603
36.465156	5	322.369	1222.253	2137.149	3369.911	4673.657
36.470156	5	334.223	1301.197	1819.329	2856.775	4751.375
36.475156	5	341.097	964.103	1762.980	2999.575	4744.092
36.480156	5	320.088	1051.275	2048.238	3320.141	4748.091
36.485156	4	982.588	1503.580	3534.276	3971.788	--undefined--
36.490156	4	864.796	1201.769	3523.882	3644.517	--undefined--
36.495156	5	767.773	1187.343	2919.492	3529.761	3861.033
36.500156	5	768.496	1179.106	2549.732	3545.270	3842.832
36.505156	5	831.039	1148.285	2364.052	3532.204	3860.608
36.510156	5	864.205	1092.154	2327.513	3520.310	3861.819
36.515156	5	954.701	1019.081	2407.953	3535.016	3774.071
36.520156	5	921.540	1125.064	2422.842	3398.718	3811.076
36.525156	5	902.798	1121.140	2390.106	3453.391	3858.474
36.530156	5	933.663	1089.008	2381.752	3487.376	3837.087
36.535156	4	947.779	1359.360	3422.387	3768.443	--undefined--
36.540156	4	964.108	1399.765	3200.435	3739.768	--undefined--
36.545156	4	1022.860	1189.629	2947.151	3682.135	--undefined--
36.550156	4	1057.330	1107.846	3049.872	3617.066	--undefined--
36.555156	4	1001.443	1193.422	3102.127	3585.707	--undefined--
36.560156	4	599.865	1228.560	3270.487	3666.970	--undefined--
36.565156	4	544.104	1231.211	3218.363	4388.602	--undefined--
36.570156	5	550.183	1232.242	3187.933	3224.082	4530.070
36.575156	5	549.479	1236.301	1345.254	3176.797	4586.241
36.580156	5	532.067	1236.616	1373.552	3198.388	4608.585
36.585156	5	459.787	1192.733	1916.299	3404.815	4623.515
36.590156	5	416.787	1149.841	2020.759	3364.096	4641.721
36.595156	5	389.909	1131.784	2060.579	3407.158	4648.836
36.600156	5	374.620	1120.544	2053.974	3517.968	4638.442
36.605156	5	372.293	1131.905	2093.451	3493.287	4643.704
36.610156	5	362.552	1124.833	2083.327	3578.454	4688.154
36.615156	5	350.719	1127.662	2072.132	3646.062	4694.432
36.620156	5	352.203	1139.329	2138.027	3643.895	4673.233
36.625156	5	350.178	1152.972	2180.194	3567.801	4733.977
36.630156	5	347.252	1161.164	2159.253	3544.529	4729.436
36.635156	5	344.961	1161.299	2150.801	3499.805	4688.125
36.640156	5	341.949	1157.527	2148.350	3463.949	4677.920
36.645156	5	341.963	1151.936	2166.348	3458.466	4684.438
36.650156	5	343.081	1159.087	2230.491	3470.028	4706.629
36.655156	5	341.852	1155.412	2312.373	3470.232	4696.988
36.660156	5	341.707	1141.240	2359.614	3445.746	4714.455
36.665156	5	342.816	1134.687	2431.316	3394.679	4753.455
36.670156	5	342.883	1132.362	2495.796	3441.730	4781.134
36.675156	5	342.805	1127.931	2415.547	3556.777	4764.506
36.680156	5	343.112	1116.560	2522.594	3479.745	4673.746
36.685156	5	344.228	1122.477	2949.109	3430.627	4628.620
36.690156	5	344.329	1124.340	2870.577	3839.960	4642.597
36.695156	4	341.737	1105.419	2607.295	3578.196	--undefined--
36.700156	4	341.123	1086.266	2582.761	3591.010	--undefined--
36.705156	4	348.923	1076.220	2704.012	3734.325	--undefined--
36.710156	4	372.142	1103.214	2892.448	4006.339	--undefined--
36.715156	4	375.667	1157.099	2815.668	3814.307	--undefined--
36.720156	4	550.209	1414.196	2633.793	3653.925	--undefined--
36.725156	4	390.666	1806.297	2246.072	3602.160	--undefined--
36.730156	4	327.205	2029.495	2086.023	3670.811	--undefined--
36.735156	4	315.543	2002.671	2157.514	3712.042	--undefined--
36.740156	4	309.815	1976.614	2297.256	3692.912	--undefined--
36.745156	4	329.867	1958.252	2325.079	3685.935	--undefined--
36.750156	4	347.598	1951.795	2419.240	3695.502	--undefined--
36.755156	4	344.206	1953.769	2439.858	3705.750	--undefined--
36.760156	4	351.349	1958.102	2300.949	3700.529	--undefined--
36.765156	4	362.361	1967.772	2188.928	3696.827	--undefined--
36.770156	4	373.437	1977.877	2229.128	3707.963	--undefined--
36.775156	4	386.487	1994.093	2512.764	3736.700	--undefined--
36.780156	4	398.300	2008.476	2501.478	3747.190	--undefined--
36.785156	4	404.955	1987.876	2351.652	3735.386	--undefined--
